User ID,Age,Gender,Location,Device Type,OS,Internet Speed,Time of Day,UI Theme,Font Size,Clicks,Time Spent (s),Scroll Depth (%),Navigation Pattern,Search Query,Session Duration (s),UI Components Used,Customization Choices,Feedback,Layout Preference,Navigation Style,Color Palette,Interaction Level,Component Density,Button Style,Icon Style,Loading Style,Error Style,Animation Level,Learning Style
1bff5bd3-fedb-490c-b93b-3445a96ccb02,25,Female, Kazakhstan!!,,macOS,Fast,day,Light,Small,44,100,6,Feed → Post → Comments,Dark mode,526,,Theme: Minimalist,Bad,Grid,top menu,Pastel,Minimal,Standard,Rounded,filled,None,text only,Subtle,Hands-on projects
9c03f003-bc0d-480a-b72a-2b99ac7b5689,18,Female,Mayotte,Desktop,Android,,Night,Dark,,6,132,50,Dashboard → Settings,Increase font size,852,"Button, Sidebar",  Theme:Minimalist  ,Bad,Card-based,top menu,Monochrome,Moderate,compact,Rounded,filled,Progress Bar,Text-only,Subtle,Hands-on projects
09e1ab6c-8f8b-42f6-8830-97670fff1855,46,f,Japan,mobile,Android,Slow,day,Light,,35,422,49,Cart → Checkout,Increase font size,609,,  Theme:Minimalist  ,,,Gesture-based,High Contrast,High,Compact,Pill-shaped,Filled,Skeleton,text only,Expressive,Reading PDF
66047910-b47f-4f8c-b8c7-b32364ca4afc,45,M, Norfolk Island!!,,Android,,Night,light,Medium,3,510,46,Dashboard → Settings,Change language,243,,Background: Blue,Bad,grid,Hamburger Menu,Pastel,High,Spacious,Pill-shaped,Filled,Skeleton,text only,Moderate,
581f17f9-64d6-4043-8443-790aba823402,54,Female,Iraq,,Android,Medium,NIGHT,,LARGE,13,179,24,Feed → Post → Comments,Change language,720,"Slider, Sidebar",Custom Font,BAD,grid,Gesture-based,Warm Tones,,Standard,Square,Hand-drawn,Progress Bar,Text-only,None,Group discussions
1b515b6b-926d-47d0-89bc-8c316f2acf7a,54,,Mongolia,DESKTOP,Unknown,Slow,,Dark,LARGE,3,523,35,Dashboard → Settings,Dark mode,313,,Theme: Minimalist,,List,Hamburger Menu,Blue Dominant,Moderate,Standard,Square,filled,Spinner,text only,,Interactive tutorials
f07c306f-8fed-450d-bd47-27c657f5ed5f,51,f,Seychelles,Mobile,macOS,,Night,light,Small,122,201,4,Feed → Post → Comments,!!Change language!!,796,Sidebar,Background: Blue,Good,,Gesture-based,BLUE DOMINANT,Moderate,Compact,Pill-shaped,Filled,Progress Bar,Toast,Expressive,One-on-one tutoring
ca65986e-48d7-4029-aa25-0ce195714201,57,m, New Caledonia!!,,iOS,,NIGHT,light,Small,3,240,73,Feed → Post → Comments,Dark mode,599,Sidebar,High Contrast Mode,good,grid,Top Menu,High Contrast,Moderate,compact,Floating,Duotone,None,Modal,Moderate,Interactive tutorials
5cb5862a-39a7-40e3-8b4b-baad535f18ce,45,m,Kuwait,DESKTOP,ios,Medium,Day,Light,LARGE,12,56,85,,Dark mode,423,"Chatbox, Dropdown, Menu",Theme: Minimalist,Bad,,top menu,High Contrast,Moderate,Spacious,Pill-shaped,Duotone,Skeleton,Toast,Moderate,Group discussions
966c291d-fa55-479d-aa85-ecd88735f058,24,f,Gibraltar,DESKTOP,Android,Medium,Day,Light,Medium,11,255,1,Cart → Checkout,Change language,505,Slider,  Theme:Minimalist  ,BAD,List,Top Menu,BLUE DOMINANT,Moderate,Standard,Square,Hand-drawn,Skeleton,Toast,Expressive,Watch videos
1ab61afe-0695-4f9d-9c16-23edea271ba6,50,Female,Papua New Guinea,,Linux,Fast,,Light,small,28,413,60,Dashboard → Settings,Dark mode,786,,  Theme:Minimalist  ,good,List,Top Menu,Monochrome,High,compact,Pill-shaped,filled,,Toast,Moderate,Live workshops or webinars
b11f6b04-60aa-4272-a116-704b212268ef,22,,Mozambique,Tablet,Linux,SLOW,Day,System Default,Small,32,258,54,Cart → Checkout,Reduce animations,223,"Dropdown, , Button",Custom Font,,grid,Top Menu,Warm Tones,,Compact,Pill-shaped,Filled,,text only,,One-on-one tutoring
6d86ba36-b1ab-42d0-b266-16c10753386e,26,m,Oman,Desktop,iOS,Slow,,Light,Large,44,358,28,Feed → Post → Comments,Enable notifications,625,,  Theme:Minimalist  ,Bad,Single-column,Tab Bar,Monochrome,High,Compact,Square,Duotone,Skeleton,text only,Expressive,Group discussions
62046436-8996-4ff0-9ae3-81a121929180,43,m,Dominica,mobile,iOS,,NIGHT,System Default,small,38,171,36,Feed → Post → Comments,Reduce animations,697,,Theme: Minimalist,,Grid,Gesture-based,Blue Dominant,Minimal,Compact,Rounded,Hand-drawn,,Illustration,None,Flashcards and quizzes
4de76b15-936e-4f2c-b8f7-0412fabcd991,57,Female,Haiti,Tablet,macOS,,Day,Light,Medium,5,27,23,Cart → Checkout, dark mode ,798,"button, Button",  Theme:Minimalist  ,good,grid,top menu,Pastel,Moderate,Spacious,Rounded,Hand-drawn,Skeleton,Toast,Expressive,Note-taking and summarizing
7db1fa56-9fd6-489b-a237-af23a02ff5c0,22,,Philippines,Desktop,Windows,Medium,day,Dark,Small,11,326,51,Feed → Post → Comments,Increase font size,671,Sidebar,Background: Blue,Good,,Top Menu,Blue Dominant,High,compact,Pill-shaped,Outlined,None,Toast,Expressive,Interactive tutorials
2b98c20b-79d1-4297-960f-c20cabb32d52,36,,United States Virgin Islands,Tablet,Android,Medium,day,Dark,Small,30,580,9,Cart → Checkout,Enable notifications,723,", button, Chatbox",Background: Blue,,Card-based,Gesture-based,Blue Dominant,High,Compact,Square,filled,None,Text-only,Subtle,One-on-one tutoring
60943bcb-ae69-4929-915e-85fea1eaf0f8,44,m,Andorra,mobile,Unknown,,,,Medium,30,167,59,Cart → Checkout,Reduce animations,285,Button,High Contrast Mode,,grid,Tab Bar,Warm Tones,Custom,Standard,Pill-shaped,Filled,Spinner,text only,,Reading PDF
65e8c47b-e78b-485b-b8b4-1ad38ddc3101,52,m,Solomon Islands,,iOS,,Night,,,20,103,82,Feed → Post → Comments,!!Change language!!,368,", Chatbox",Background: Blue,Bad,grid,top menu,Monochrome,Custom,Compact,Square,filled,Spinner,Modal,None,
6639fd1f-5c12-486b-aa70-e34f068e9fc5,50,m,Marshall Islands,,Windows,Fast,day,System Default,LARGE,7,252,76,Cart → Checkout,Reduce animations,834,,  Theme:Minimalist  ,Bad,,Gesture-based,Warm Tones,Moderate,Compact,Square,Hand-drawn,Spinner,Illustration,None,Reading PDF
5894ccf1-0584-44af-9993-b6c66bc614a5,30,M,Lebanon,Mobile,ios,,,System Default,Medium,39,378,88,Home → Profile,!!Change language!!,612,", Sidebar",Background: Blue,Good,Single-column,Tab Bar,High Contrast,Moderate,Compact,Pill-shaped,Duotone,None,Modal,Expressive,Reading PDF
5769d424-2c3a-4cb4-b1c7-c0b1e962ece2,28,,Belarus,mobile,macOS,Medium,,Dark,Small,42,538,86,Dashboard → Settings,Reduce animations,591,"Sidebar, ",Theme: Minimalist,Bad,grid,Gesture-based,High Contrast,Moderate,Compact,Square,Filled,None,Toast,Moderate,Interactive tutorials
e61d3362-f17c-48ea-9ef0-41794db78486,50,, Namibia!!,,macOS,Slow,,System Default,small,9,418,4,, dark mode ,277,,Theme: Minimalist,,grid,Hamburger Menu,Monochrome,High,compact,,Outlined,Spinner,Illustration,Subtle,One-on-one tutoring
7016bd4f-448c-43c7-8f73-3c4740d36059,46,f,Christmas Island,,Android,Fast,Day,System Default,Small,18,472,49,Dashboard → Settings,Change language,480,Slider,Background: Blue,BAD,Single-column,Hamburger Menu,Warm Tones,High,Standard,Rounded,Duotone,Spinner,Modal,None,Reading PDF
fe82b8c3-14bb-47e0-b64f-f37fe2c7af71,59,f, Liberia!!,Tablet,macOS,SLOW,,System Default,Small,7,517,8,Feed → Post → Comments,Enable notifications,286,", Dropdown, Sidebar",  Theme:Minimalist  ,Good,Single-column,Hamburger Menu,Warm Tones,Moderate,Compact,Rounded,Hand-drawn,Spinner,Modal,Subtle,Live workshops or webinars
2d8debc6-eb54-44ce-81dd-3ddac2bc3eb5,40,m,Gibraltar,mobile,iOS,,Night,Light,,49,926,93,Cart → Checkout,Reduce animations,428,Menu,Theme: Minimalist,good,Grid,Hamburger Menu,Blue Dominant,Moderate,Compact,Square,Outlined,,Illustration,Expressive,One-on-one tutoring
79a03c11-29f3-45cc-942c-8ab9ca28de19,18,M,Equatorial Guinea,Mobile,ios,Medium,Night,light,,4,1778,82,Home → Profile,Enable notifications,899,,Custom Font,Good,,Gesture-based,Monochrome,Minimal,Compact,,Outlined,,Toast,,
1da1f48e-02f7-42cb-9b75-33b02ef571cd,22,,Iceland,DESKTOP,Windows,,day,System Default,LARGE,40,347,90,, dark mode ,103,"Sidebar, Menu, Slider",Custom Font,Bad,,Gesture-based,High Contrast,High,Compact,,Filled,Skeleton,Text-only,Moderate,Flashcards and quizzes
99db227e-19dd-4f26-b88e-ab59e522b554,32,f,Cyprus,Mobile,Windows,Slow,Day,System Default,Medium,10,11,91,Home → Profile,Change language,747,"button, Dropdown",Custom Font,BAD,Single-column,Tab Bar,Pastel,Moderate,Compact,Square,Filled,,Modal,None,Note-taking and summarizing
72026409-9aa9-423e-8b37-b9b4c27d5ef8,48,Other,Guinea,Desktop,ios,Fast,Day,Light,Small,25,258,56,Cart → Checkout,Enable notifications,131,,Theme: Minimalist,,Grid,Tab Bar,BLUE DOMINANT,Moderate,Standard,Floating,filled,Progress Bar,Modal,Expressive,
5c7f03ce-a48f-495a-9109-5539ea43575a,56,m,Bermuda,,iOS,Fast,day,Light,,21,423,42,Home → Profile, dark mode ,618,", Menu",Theme: Minimalist,BAD,List,Hamburger Menu,Warm Tones,,Compact,Rounded,Filled,,Modal,Subtle,
4288c4c4-0c36-4109-bdc2-07b167e72686,51,F,Ethiopia,Mobile,ios,,Day,,LARGE,27,121,77,Dashboard → Settings,Reduce animations,590,"Slider, Dropdown, ",Custom Font,good,,Tab Bar,High Contrast,,Standard,,Hand-drawn,None,text only,None,
38071262-1119-4528-83c2-d5112979938e,47,M,Algeria,Mobile,Linux,Slow,Day,System Default,Medium,17,331,81,Cart → Checkout, dark mode ,369,Slider,Theme: Minimalist,Bad,Grid,Gesture-based,High Contrast,,Compact,Rounded,filled,Progress Bar,Illustration,,One-on-one tutoring
2d3eb27f-37a9-419f-82ff-819d789d370a,45,f,Estonia,Mobile,Linux,,Day,Light,,19,551,17,Cart → Checkout,!!Change language!!,517,,Theme: Minimalist,Bad,List,Hamburger Menu,Blue Dominant,Minimal,Compact,Square,Duotone,,Illustration,,Problem-solving exercises
e9c4525f-a8f1-4d89-b427-44d1365ad558,19,Other,United States Virgin Islands,,ios,Fast,Night,System Default,LARGE,16,132,0,Dashboard → Settings,Enable notifications,843,"Sidebar, button",Theme: Minimalist,,Card-based,top menu,Blue Dominant,Minimal,Standard,,filled,Skeleton,Toast,,Watch videos
6a526daa-5b2d-4cc4-aa3b-5877c37814ca,54,Other,Netherlands,Tablet,Unknown,SLOW,day,,Small,4,471,47,,!!Change language!!,311,,High Contrast Mode,BAD,,Hamburger Menu,Monochrome,Custom,Standard,Rounded,Hand-drawn,Progress Bar,Illustration,None,Reading PDF
755c833a-d8e6-4576-b138-1e3899191e18,42,m, Anguilla!!,Tablet,ios,,Day,light,,43,49,71,Feed → Post → Comments, dark mode ,823,button,  Theme:Minimalist  ,Bad,Single-column,Hamburger Menu,BLUE DOMINANT,Custom,Compact,Square,Outlined,None,Text-only,None,Group discussions
3960486b-8079-4315-a27e-765b312b579c,33,M,Dominican Republic,Desktop,Unknown,Slow,Night,,small,49,263,58,Home → Profile,Change language,730,Dropdown,High Contrast Mode,,Single-column,Gesture-based,Pastel,High,Spacious,Pill-shaped,Duotone,None,text only,None,Live workshops or webinars
b9828e87-476b-4796-8bbc-690eddce3ae8,37,m,Paraguay,DESKTOP,Unknown,Medium,Night,light,,29,268,10,Feed → Post → Comments,Change language,812,"Sidebar, Menu, ",  Theme:Minimalist  ,,Grid,Gesture-based,BLUE DOMINANT,,Compact,Rounded,Hand-drawn,Spinner,Toast,None,Group discussions
d94eaafc-0f72-4941-9266-0d0c60b59b15,51,,New Zealand,mobile,Android,Slow,Night,Dark,Small,138,166,33,Home → Profile,Increase font size,276,"Slider, Menu, Sidebar",Theme: Minimalist,Good,Card-based,Tab Bar,Blue Dominant,Moderate,Compact,Square,Outlined,Skeleton,Modal,,Note-taking and summarizing
9f191e5c-112f-45b0-aa68-1c043bd452c3,14,Other,Reunion,,Unknown,Medium,Day,System Default,Small,40,577,53,Dashboard → Settings,Dark mode,532,,  Theme:Minimalist  ,good,grid,Tab Bar,Pastel,High,compact,Pill-shaped,Filled,Progress Bar,Toast,Subtle,Note-taking and summarizing
e97df500-d2d4-4608-b479-09cb238d3b6a,22,F,Bhutan,,Linux,,Day,light,Small,5,269,1,Cart → Checkout,!!Change language!!,245,"Dropdown, Button",  Theme:Minimalist  ,Good,Single-column,Tab Bar,Blue Dominant,Moderate,Standard,Pill-shaped,Duotone,Spinner,text only,None,Reading PDF
f5a82daf-1d3a-40bd-bcf9-aa031a13cc8d,53,,Belgium,DESKTOP,Windows,Medium,,light,LARGE,1,401,59,Cart → Checkout,Reduce animations,146,,Theme: Minimalist,BAD,List,Top Menu,High Contrast,Minimal,Compact,Floating,filled,,Illustration,None,Group discussions
f0f4347f-cbaf-49cc-aa3c-a53e3d5cb6a5,21,M,Switzerland,Desktop,iOS,,Night,,,24,95,75,,Reduce animations,357,,Custom Font,Bad,Single-column,Hamburger Menu,Monochrome,High,Spacious,Rounded,Filled,,Toast,Expressive,Problem-solving exercises
1fe5b510-7d9c-4c3d-bd0b-80690f6aeb0b,31,,Bahrain,DESKTOP,Linux,,day,light,Small,29,243,5,Home → Profile, dark mode ,700,Button,Custom Font,Bad,,top menu,Warm Tones,Moderate,Spacious,,Duotone,None,Modal,Expressive,One-on-one tutoring
fd324d16-75ce-42b1-8f96-6a17e3a1706e,38,F,Cote d'Ivoire,DESKTOP,Unknown,,day,Light,,32,390,88,Cart → Checkout,Enable notifications,443,,  Theme:Minimalist  ,Bad,List,Hamburger Menu,BLUE DOMINANT,Custom,Standard,Floating,Duotone,None,Toast,,Flashcards and quizzes
193eaebd-2e39-47fa-b080-ee156b4c143d,31,Female, Antigua and Barbuda!!,mobile,Android,Medium,,Light,,31,353,49,Feed → Post → Comments,Enable notifications,886,"Sidebar, Chatbox, button",Custom Font,Bad,Grid,Hamburger Menu,Pastel,Moderate,Compact,Rounded,filled,Progress Bar,Toast,Moderate,Watch videos
0d5980d9-1df3-46fe-bec9-f4f82a69cb97,56,Other,Uganda,Desktop,macOS,,day,Light,Medium,19,591,83,Feed → Post → Comments,Reduce animations,641,"Chatbox, Dropdown",High Contrast Mode,good,Grid,Hamburger Menu,Monochrome,Moderate,Spacious,Pill-shaped,Hand-drawn,,Illustration,Moderate,One-on-one tutoring
9af48dc6-98b1-427d-acdb-f1c55a98a00c,18,,Pakistan,Mobile,Android,,NIGHT,Light,Medium,39,433,55,Dashboard → Settings,Reduce animations,387,"Menu, ",High Contrast Mode,good,Single-column,Gesture-based,Monochrome,,Compact,Rounded,Duotone,None,Text-only,Subtle,Flashcards and quizzes
4b570867-d546-4518-ba85-7e36c465c887,35,F, Russian Federation!!,Desktop,Unknown,,NIGHT,Dark,Large,40,276,87,Dashboard → Settings,!!Change language!!,697,", Menu",Theme: Minimalist,,List,Top Menu,Blue Dominant,Moderate,Compact,Floating,Duotone,Spinner,Modal,Expressive,Note-taking and summarizing
4a77223b-3da0-42ab-a70d-375bd7f1c952,58,M,Austria,Tablet,ios,,,light,Medium,45,45,108,,Reduce animations,846,Sidebar,Theme: Minimalist,good,grid,Hamburger Menu,BLUE DOMINANT,Custom,Spacious,Rounded,Duotone,,Illustration,None,Hands-on projects
2065cc50-fdbe-4298-bb2a-25de522224e8,45,m,Niue,Tablet,ios,SLOW,NIGHT,,,44,541,18,Cart → Checkout,Reduce animations,713,button,Background: Blue,Good,Card-based,Top Menu,Warm Tones,High,Spacious,,Hand-drawn,None,Toast,Moderate,Live workshops or webinars
e35ea506-9fce-4b75-950d-947be7d786e5,44,F,Tajikistan,Desktop,iOS,Fast,day,,LARGE,5,243,20,,!!Change language!!,837,", button, Sidebar",Custom Font,Bad,List,Hamburger Menu,BLUE DOMINANT,High,Compact,Square,Duotone,Skeleton,Text-only,Expressive,Reading PDF
fffb010d-6a3e-4d8f-9165-4bf9411dc2b2,47,,Saint Helena,Desktop,macOS,Medium,Night,Dark,small,24,80,43,,Increase font size,785,"Button, ",Custom Font,,Grid,Hamburger Menu,High Contrast,Moderate,compact,,Duotone,,Illustration,Moderate,Note-taking and summarizing
48f3e2a6-4b27-4c30-99e7-f7be2adc9c17,20,m,Singapore,Tablet,macOS,,,,small,41,132,44,Feed → Post → Comments,Dark mode,171,"Chatbox, Slider, Sidebar",Background: Blue,BAD,Card-based,top menu,Monochrome,High,Standard,,Outlined,Spinner,Toast,Subtle,Interactive tutorials
a7c0f29e-214f-41b3-b179-55dc81bdce19,47,M,Saint Barthelemy,Mobile,Android,SLOW,Night,,Medium,38,129,23,Dashboard → Settings,Enable notifications,513,,Background: Blue,good,Grid,Gesture-based,High Contrast,Moderate,Standard,,Filled,,Text-only,Moderate,Interactive tutorials
f651aaee-cc7c-45da-92ee-75a9c610f611,45,, Cuba!!,DESKTOP,Android,Slow,,Light,Small,38,196,44,Dashboard → Settings,Change language,246,"button, Button",Theme: Minimalist,BAD,grid,Tab Bar,BLUE DOMINANT,Minimal,compact,Floating,Outlined,Spinner,Toast,None,One-on-one tutoring
7eb7d590-4d45-4bcd-935a-5cbb2e05563b,58,Female,Taiwan,,macOS,Slow,,Dark,LARGE,13,480,22,Dashboard → Settings,!!Change language!!,654,Chatbox,  Theme:Minimalist  ,Good,grid,Hamburger Menu,Blue Dominant,Moderate,Compact,Pill-shaped,filled,,Illustration,Subtle,Interactive tutorials
02f06422-d710-41e6-ad10-794ae10f9252,53,M,El Salvador,Mobile,Linux,SLOW,Night,,,123,318,46,Cart → Checkout,Change language,707,Sidebar,  Theme:Minimalist  ,Bad,Card-based,Tab Bar,Pastel,High,Compact,Square,Duotone,Progress Bar,Text-only,Expressive,One-on-one tutoring
d64a4ac2-935f-4373-9d54-1134e3930a56,46,F,Albania,mobile,Linux,Fast,,Dark,Large,31,259,11,,Change language,-84,,High Contrast Mode,good,Single-column,Hamburger Menu,Monochrome,High,Compact,Floating,Hand-drawn,None,Text-only,Expressive,Interactive tutorials
145894b8-66d3-4246-92f3-518026ef5933,36,M,Saudi Arabia,mobile,Linux,SLOW,Night,light,Medium,28,331,2,,!!Change language!!,884,Sidebar,Theme: Minimalist,Good,Single-column,Gesture-based,Warm Tones,Custom,Compact,Rounded,Duotone,Skeleton,text only,None,Hands-on projects
f038cb51-db36-4393-bc33-178023d99580,32,Female,Ukraine,,Android,Medium,NIGHT,Light,,50,104,95,Cart → Checkout,!!Change language!!,808,"Menu, Button, Chatbox",Custom Font,good,List,Tab Bar,Monochrome,Moderate,Compact,Floating,Filled,Skeleton,text only,Moderate,Group discussions
4e982407-a741-4cda-9d19-a65048153334,20,f,Honduras,Mobile,macOS,Medium,Day,light,small,22,110,41,Dashboard → Settings, dark mode ,489,"Slider, Dropdown",High Contrast Mode,good,List,Hamburger Menu,BLUE DOMINANT,High,Compact,Rounded,Duotone,Skeleton,Illustration,Moderate,
68902f3f-fd1e-421f-862c-117c32bb3f36,56,Other,Cayman Islands,Mobile,ios,Medium,NIGHT,light,Large,45,130,10,,Increase font size,369,"Slider, ",High Contrast Mode,,,Hamburger Menu,Monochrome,Moderate,Compact,Floating,Outlined,None,Illustration,,Reading PDF
c921dba3-82f3-4a9b-b035-3ed03bc8fab0,50,Other,Singapore,Mobile,macOS,,NIGHT,Dark,LARGE,23,260,3,Dashboard → Settings,Enable notifications,564,", button, Dropdown",  Theme:Minimalist  ,BAD,,Gesture-based,Monochrome,High,Compact,Pill-shaped,filled,Progress Bar,Toast,Expressive,Problem-solving exercises
bc1888c6-ef7f-408a-92a3-81360fc917c9,40,f,Jamaica,,ios,Slow,,light,LARGE,48,380,47,Home → Profile,Change language,439,,Theme: Minimalist,Bad,Card-based,Top Menu,Warm Tones,,compact,Pill-shaped,Filled,None,Modal,,Interactive tutorials
7c24dbbc-2fb8-4248-abf0-12fb9def2fa1,46,M,Saint Helena,DESKTOP,iOS,Slow,NIGHT,Dark,small,2,555,27,Feed → Post → Comments,Enable notifications,517,"Dropdown, Slider, Sidebar",High Contrast Mode,Bad,,Tab Bar,Blue Dominant,Minimal,Compact,,Filled,None,Modal,Subtle,Note-taking and summarizing
685d272b-f6fb-483d-9514-859d5f727189,45,F,Cayman Islands,Tablet,Unknown,Medium,Day,Light,Small,16,488,95,Cart → Checkout,Dark mode,721,Slider,Background: Blue,Good,Grid,Tab Bar,Pastel,,Spacious,Floating,Outlined,Spinner,Toast,None,Interactive tutorials
888defbf-3178-40f3-912e-9d0cd35f94b4,34,,Seychelles,Tablet,Android,SLOW,day,light,,20,219,17,Home → Profile,!!Change language!!,845,button,Background: Blue,Good,grid,top menu,Pastel,Moderate,Spacious,Rounded,Outlined,Skeleton,text only,,Reading PDF
d6078693-25ef-4cba-9d80-77191a3eacf9,37,Other,Peru,DESKTOP,Linux,Slow,day,System Default,LARGE,50,587,3,Home → Profile,Dark mode,-21,"Slider, Sidebar, Chatbox",Custom Font,good,List,Gesture-based,BLUE DOMINANT,,Standard,,filled,,Toast,,Group discussions
ca48f550-cc7c-466c-938d-c1953d6b26ef,51,,Somalia,DESKTOP,Windows,SLOW,NIGHT,light,Small,20,123,69,,Change language,1037,,Theme: Minimalist,,Card-based,Gesture-based,BLUE DOMINANT,Moderate,Compact,Pill-shaped,Filled,,Illustration,Expressive,One-on-one tutoring
d7b23b00-0a9f-4e69-a0f3-7c9acf72932c,60,,Mali,,Linux,,Night,,small,37,242,3,Dashboard → Settings,Dark mode,684,"Chatbox, , Button",  Theme:Minimalist  ,Bad,Single-column,top menu,High Contrast,High,Compact,Rounded,filled,Progress Bar,text only,Expressive,Problem-solving exercises
7ba4d676-16c3-496e-b9bd-ef74e4973196,19,,Togo,mobile,iOS,Slow,Night,System Default,LARGE,4,506,26,Dashboard → Settings,Change language,543,"Slider, Button, ",Background: Blue,,List,Tab Bar,Warm Tones,Moderate,Standard,Rounded,filled,,Illustration,Moderate,Flashcards and quizzes
f8664873-51e4-4b3f-a3f6-fecf51c0e4ae,58,F, Mauritania!!,mobile,ios,Fast,day,System Default,,8,142,8,Cart → Checkout,Dark mode,334,Dropdown,Background: Blue,Good,Grid,Hamburger Menu,Warm Tones,High,Standard,Floating,Duotone,None,text only,Subtle,Reading PDF
b397a8b1-751d-4130-a21e-3e847fb041b3,22,m,Lesotho,,ios,,Day,light,Medium,15,540,58,Dashboard → Settings,Change language,587,", Button, Sidebar",High Contrast Mode,,,top menu,Warm Tones,Moderate,Compact,Pill-shaped,Duotone,Spinner,Toast,,Group discussions
950863a0-1b82-4d37-91b1-50db363d8651,57,m,Morocco,Tablet,macOS,Slow,Day,Light,Small,42,200,62,Cart → Checkout,Change language,106,"Menu, button, Button",Theme: Minimalist,good,,Hamburger Menu,Warm Tones,Moderate,Standard,Pill-shaped,Duotone,Progress Bar,Toast,None,One-on-one tutoring
c55b8aa3-5529-4818-96fd-de35bf3cfe0a,60,Female,Jersey,,Linux,Medium,Night,light,Large,35,227,80,Dashboard → Settings,Reduce animations,508,"Slider, Dropdown",Custom Font,Bad,grid,Top Menu,Blue Dominant,Moderate,Spacious,Square,Duotone,,Illustration,None,
c8c24111-c4d8-4201-913a-c6a41c45cba5,59,M,Saint Pierre and Miquelon,DESKTOP,Windows,SLOW,,System Default,Large,48,430,3,Cart → Checkout,Increase font size,862,Chatbox,High Contrast Mode,Good,Grid,Hamburger Menu,Warm Tones,Moderate,Standard,Rounded,Outlined,Progress Bar,Illustration,Moderate,Note-taking and summarizing
ea2ea2a7-229c-4ae5-96d5-637ff7029491,22,Other,Burkina Faso,Mobile,Linux,,Day,light,small,48,478,1,, dark mode ,763,"button, Button",Background: Blue,Good,List,Tab Bar,Monochrome,Moderate,Compact,Square,Duotone,Spinner,Illustration,Moderate,Hands-on projects
631e6c0d-69e4-422c-a19c-eb44d9e34604,40,,Vanuatu,mobile,Windows,SLOW,,Light,Small,24,334,38,Cart → Checkout,Reduce animations,688,,  Theme:Minimalist  ,BAD,Grid,Hamburger Menu,High Contrast,Moderate,Compact,,Outlined,Skeleton,Modal,Expressive,Note-taking and summarizing
0a90790d-9a1b-4801-86b3-b1ad1ec75bfd,32,m,Madagascar,DESKTOP,macOS,Medium,day,Light,Medium,44,460,50,Feed → Post → Comments, dark mode ,358,,Theme: Minimalist,BAD,Grid,Top Menu,Warm Tones,Moderate,compact,,Hand-drawn,,Modal,None,Problem-solving exercises
9c1504d1-cf93-446f-bf09-67e631cf9080,28,,Marshall Islands,DESKTOP,Linux,Medium,NIGHT,Light,Medium,25,76,35,Home → Profile,Dark mode,842,"Dropdown, Sidebar, button",Background: Blue,,Card-based,Top Menu,Blue Dominant,High,Spacious,Pill-shaped,Filled,Skeleton,Illustration,Expressive,Flashcards and quizzes
41d23cba-620d-4c04-9acc-ed75c45c8933,25,m,Mongolia,Mobile,Linux,,Day,light,small,38,194,81,Cart → Checkout, dark mode ,314,Chatbox,High Contrast Mode,BAD,grid,Hamburger Menu,Monochrome,Custom,Standard,Rounded,Duotone,,text only,,One-on-one tutoring
cd53b109-a74c-431d-946f-0864b0ed29fe,54,M,Seychelles,Desktop,Android,Medium,,Light,,37,350,68,Feed → Post → Comments, dark mode ,480,"button, Dropdown, ",Custom Font,good,List,Hamburger Menu,Monochrome,Custom,Standard,Floating,Filled,Skeleton,Text-only,Subtle,Problem-solving exercises
ff99ea48-d5c8-49ed-8963-9f880b5e7534,37,,Bahamas,Desktop,iOS,Medium,Day,Light,,25,217,6,,Increase font size,179,,Background: Blue,Good,Single-column,Tab Bar,Blue Dominant,Moderate,Standard,Rounded,Outlined,Progress Bar,text only,Expressive,Reading PDF
c991c98b-b5c3-43d9-aa89-8b8cd43721b6,33,m,Indonesia,Mobile,Android,Medium,,light,Medium,35,221,58,Feed → Post → Comments,Change language,625,Menu,Background: Blue,Bad,grid,Gesture-based,High Contrast,Moderate,Compact,Floating,Duotone,None,Illustration,None,Interactive tutorials
488f471e-dbae-4d9a-bf02-d451b2a881cc,35,m,Lithuania,Mobile,Windows,Fast,Day,,Medium,50,409,28,Dashboard → Settings,Increase font size,295,", Slider, Chatbox",Custom Font,,grid,Tab Bar,Pastel,Minimal,Compact,Pill-shaped,Filled,Spinner,Text-only,,One-on-one tutoring
16f51d57-27ad-407a-a2de-121381b677ab,57,m,Faroe Islands,Desktop,Linux,SLOW,,Light,,30,10,42,Dashboard → Settings,Reduce animations,478,,Custom Font,Bad,Card-based,Top Menu,High Contrast,High,compact,Square,Hand-drawn,,text only,Moderate,Note-taking and summarizing
ad765a72-ee20-467c-acc0-d8174f13f558,41,Female, Bhutan!!,Mobile,macOS,,Night,light,Small,28,418,19,Dashboard → Settings, dark mode ,297,button,Theme: Minimalist,,List,Hamburger Menu,Monochrome,Moderate,Compact,Rounded,Filled,Spinner,text only,Expressive,Problem-solving exercises
82963c34-c193-4c2d-8d11-fb350f4fe900,49,Female,Venezuela,Mobile,Android,Slow,,Dark,small,23,439,50,Home → Profile,Dark mode,619,,High Contrast Mode,Bad,Card-based,Tab Bar,Monochrome,High,Standard,Rounded,Duotone,,Modal,Expressive,Hands-on projects
